bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1350491,2151886,text,65914,application/pdf,Introduced,https://legiscan.com/RI/text/H7721/id/2151886,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7721.pdf
1350477,2151873,text,23899,application/pdf,Introduced,https://legiscan.com/RI/text/H7722/id/2151873,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7722.pdf
1350778,2152170,text,106584,application/pdf,Introduced,https://legiscan.com/RI/text/H7723/id/2152170,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7723.pdf
1350826,2152214,text,43170,application/pdf,Introduced,https://legiscan.com/RI/text/H7724/id/2152214,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7724.pdf
1350772,2152164,text,13537,application/pdf,Introduced,https://legiscan.com/RI/text/H7725/id/2152164,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7725.pdf
1350664,2152057,text,13087,application/pdf,Introduced,https://legiscan.com/RI/text/H7726/id/2152057,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7726.pdf
1350557,2151952,text,15284,application/pdf,Introduced,https://legiscan.com/RI/text/H7727/id/2151952,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7727.pdf
1350590,2151984,text,14599,application/pdf,Introduced,https://legiscan.com/RI/text/H7728/id/2151984,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7728.pdf
1350612,2152005,text,52396,application/pdf,Introduced,https://legiscan.com/RI/text/H7729/id/2152005,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7729.pdf
1350486,2151881,text,29970,application/pdf,Introduced,https://legiscan.com/RI/text/H7730/id/2151881,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7730.pdf
1350872,2152258,text,13049,application/pdf,Introduced,https://legiscan.com/RI/text/H7731/id/2152258,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7731.pdf
1350522,2151915,text,134084,application/pdf,Introduced,https://legiscan.com/RI/text/H7732/id/2151915,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7732.pdf
1350858,2152244,text,150807,application/pdf,Introduced,https://legiscan.com/RI/text/H7734/id/2152244,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7734.pdf
1350607,2152000,text,12369,application/pdf,Introduced,https://legiscan.com/RI/text/H7735/id/2152000,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7735.pdf
1350595,2151989,text,69539,application/pdf,Introduced,https://legiscan.com/RI/text/H7736/id/2151989,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7736.pdf
1350674,2152067,text,13411,application/pdf,Introduced,https://legiscan.com/RI/text/H7737/id/2152067,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7737.pdf
1350761,2152153,text,9640,application/pdf,Introduced,https://legiscan.com/RI/text/H7738/id/2152153,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7738.pdf
1350550,2151944,text,12438,application/pdf,Introduced,https://legiscan.com/RI/text/H7739/id/2151944,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7739.pdf
1350468,2151865,text,134958,application/pdf,Introduced,https://legiscan.com/RI/text/H7740/id/2151865,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7740.pdf
1350705,2152099,text,36881,application/pdf,Introduced,https://legiscan.com/RI/text/H7741/id/2152099,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7741.pdf
1350954,2152338,text,16417,application/pdf,Introduced,https://legiscan.com/RI/text/H7742/id/2152338,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7742.pdf
1350939,2152324,text,173448,application/pdf,Introduced,https://legiscan.com/RI/text/H7743/id/2152324,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7743.pdf
1350903,2152288,text,14916,application/pdf,Introduced,https://legiscan.com/RI/text/H7744/id/2152288,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7744.pdf
1350518,2151911,text,176544,application/pdf,Introduced,https://legiscan.com/RI/text/H7745/id/2151911,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7745.pdf
1350936,2152321,text,137622,application/pdf,Introduced,https://legiscan.com/RI/text/H7746/id/2152321,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7746.pdf
1350957,2152341,text,139735,application/pdf,Introduced,https://legiscan.com/RI/text/H7747/id/2152341,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7747.pdf
1350832,2152220,text,9610,application/pdf,Introduced,https://legiscan.com/RI/text/H7748/id/2152220,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7748.pdf
1350547,2151941,text,128342,application/pdf,Introduced,https://legiscan.com/RI/text/H7749/id/2151941,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7749.pdf
1350698,2152093,text,17551,application/pdf,Introduced,https://legiscan.com/RI/text/H7750/id/2152093,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7750.pdf
1350586,2151980,text,16811,application/pdf,Introduced,https://legiscan.com/RI/text/H7751/id/2151980,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7751.pdf
1350543,2151938,text,17804,application/pdf,Introduced,https://legiscan.com/RI/text/H7752/id/2151938,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7752.pdf
1350651,2152044,text,10871,application/pdf,Introduced,https://legiscan.com/RI/text/H7753/id/2152044,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7753.pdf
1350791,2152182,text,27917,application/pdf,Introduced,https://legiscan.com/RI/text/H7754/id/2152182,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7754.pdf
1350844,2152231,text,14282,application/pdf,Introduced,https://legiscan.com/RI/text/H7755/id/2152231,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7755.pdf
1350701,2152096,text,38194,application/pdf,Introduced,https://legiscan.com/RI/text/H7756/id/2152096,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7756.pdf
1350660,2152053,text,17235,application/pdf,Introduced,https://legiscan.com/RI/text/H7757/id/2152053,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7757.pdf
1350807,2152196,text,12292,application/pdf,Introduced,https://legiscan.com/RI/text/H7758/id/2152196,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7758.pdf
1350946,2152331,text,10503,application/pdf,Introduced,https://legiscan.com/RI/text/H7759/id/2152331,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7759.pdf
1350732,2152125,text,25387,application/pdf,Introduced,https://legiscan.com/RI/text/H7760/id/2152125,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7760.pdf
1350596,2151990,text,12993,application/pdf,Introduced,https://legiscan.com/RI/text/H7761/id/2151990,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7761.pdf
1350576,2151970,text,10027,application/pdf,Introduced,https://legiscan.com/RI/text/H7762/id/2151970,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7762.pdf
1350966,2152349,text,141388,application/pdf,Introduced,https://legiscan.com/RI/text/H7763/id/2152349,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7763.pdf
1350726,2152120,text,14627,application/pdf,Introduced,https://legiscan.com/RI/text/H7764/id/2152120,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7764.pdf
1350725,2152119,text,39513,application/pdf,Introduced,https://legiscan.com/RI/text/H7765/id/2152119,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7765.pdf
1350628,2152022,text,16183,application/pdf,Introduced,https://legiscan.com/RI/text/H7766/id/2152022,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7766.pdf
1350727,2152121,text,159408,application/pdf,Introduced,https://legiscan.com/RI/text/H7767/id/2152121,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7767.pdf
1350855,2152242,text,10449,application/pdf,Introduced,https://legiscan.com/RI/text/H7768/id/2152242,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7768.pdf
1350887,2152272,text,18848,application/pdf,Introduced,https://legiscan.com/RI/text/H7769/id/2152272,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7769.pdf
1350505,2151899,text,23683,application/pdf,Introduced,https://legiscan.com/RI/text/H7770/id/2151899,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7770.pdf
1350661,2152054,text,191822,application/pdf,Introduced,https://legiscan.com/RI/text/H7771/id/2152054,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7771.pdf
1350843,2152230,text,39411,application/pdf,Introduced,https://legiscan.com/RI/text/H7772/id/2152230,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7772.pdf
1350578,2151972,text,255428,application/pdf,Introduced,https://legiscan.com/RI/text/H7773/id/2151972,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7773.pdf
1350883,2152269,text,127825,application/pdf,Introduced,https://legiscan.com/RI/text/H7774/id/2152269,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7774.pdf
1350762,2152154,text,167902,application/pdf,Introduced,https://legiscan.com/RI/text/H7775/id/2152154,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7775.pdf
1350617,2152011,text,20314,application/pdf,Introduced,https://legiscan.com/RI/text/H7776/id/2152011,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7776.pdf
1350471,2151867,text,17991,application/pdf,Introduced,https://legiscan.com/RI/text/H7777/id/2151867,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7777.pdf
1350645,2152038,text,145810,application/pdf,Introduced,https://legiscan.com/RI/text/H7778/id/2152038,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7778.pdf
1350463,2151860,text,31426,application/pdf,Introduced,https://legiscan.com/RI/text/H7780/id/2151860,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7780.pdf
1350731,2152124,text,15434,application/pdf,Introduced,https://legiscan.com/RI/text/H7781/id/2152124,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7781.pdf
1350506,2151900,text,73467,application/pdf,Introduced,https://legiscan.com/RI/text/H7782/id/2151900,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7782.pdf
1350736,2152129,text,25891,application/pdf,Introduced,https://legiscan.com/RI/text/H7783/id/2152129,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7783.pdf
1350740,2152133,text,13648,application/pdf,Introduced,https://legiscan.com/RI/text/H7784/id/2152133,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7784.pdf
1350492,2151887,text,21093,application/pdf,Introduced,https://legiscan.com/RI/text/H7785/id/2151887,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7785.pdf
1350500,2151894,text,13164,application/pdf,Introduced,https://legiscan.com/RI/text/H7786/id/2151894,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7786.pdf
1350908,2152293,text,10062,application/pdf,Introduced,https://legiscan.com/RI/text/H7787/id/2152293,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7787.pdf
1350563,2151958,text,9594,application/pdf,Introduced,https://legiscan.com/RI/text/H7788/id/2151958,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7788.pdf
1350565,2151960,text,19480,application/pdf,Introduced,https://legiscan.com/RI/text/H7789/id/2151960,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7789.pdf
1350969,2152352,text,13770,application/pdf,Introduced,https://legiscan.com/RI/text/H7790/id/2152352,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7790.pdf
1350730,2152123,text,9990,application/pdf,Introduced,https://legiscan.com/RI/text/H7791/id/2152123,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7791.pdf
1350935,2152320,text,14143,application/pdf,Introduced,https://legiscan.com/RI/text/H7792/id/2152320,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7792.pdf
1350910,2152295,text,147882,application/pdf,Introduced,https://legiscan.com/RI/text/H7793/id/2152295,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7793.pdf
1350871,2152257,text,37086,application/pdf,Introduced,https://legiscan.com/RI/text/H7794/id/2152257,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7794.pdf
1350835,2152223,text,134535,application/pdf,Introduced,https://legiscan.com/RI/text/H7795/id/2152223,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7795.pdf
1350860,2152246,text,218691,application/pdf,Introduced,https://legiscan.com/RI/text/H7796/id/2152246,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7796.pdf
1350541,2151935,text,136423,application/pdf,Introduced,https://legiscan.com/RI/text/H7797/id/2151935,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7797.pdf
1350635,2152029,text,220897,application/pdf,Introduced,https://legiscan.com/RI/text/H7798/id/2152029,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7798.pdf
1350556,2151951,text,14562,application/pdf,Introduced,https://legiscan.com/RI/text/H7799/id/2151951,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7799.pdf
1350631,2152025,text,20010,application/pdf,Introduced,https://legiscan.com/RI/text/H7800/id/2152025,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7800.pdf
1350502,2151896,text,10795,application/pdf,Introduced,https://legiscan.com/RI/text/H7801/id/2151896,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7801.pdf
1350895,2152281,text,14098,application/pdf,Introduced,https://legiscan.com/RI/text/H7802/id/2152281,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7802.pdf
1350526,2151918,text,17775,application/pdf,Introduced,https://legiscan.com/RI/text/H7803/id/2151918,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7803.pdf
1350483,2151878,text,21975,application/pdf,Introduced,https://legiscan.com/RI/text/H7804/id/2151878,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7804.pdf
1350707,2152101,text,169388,application/pdf,Introduced,https://legiscan.com/RI/text/H7805/id/2152101,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7805.pdf
1350643,2152036,text,18906,application/pdf,Introduced,https://legiscan.com/RI/text/H7806/id/2152036,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7806.pdf
1350683,2152076,text,17909,application/pdf,Introduced,https://legiscan.com/RI/text/H7807/id/2152076,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7807.pdf
1350951,2152335,text,27997,application/pdf,Introduced,https://legiscan.com/RI/text/H7808/id/2152335,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7808.pdf
1350621,2152015,text,19174,application/pdf,Introduced,https://legiscan.com/RI/text/H7809/id/2152015,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7809.pdf
1350577,2151971,text,112328,application/pdf,Introduced,https://legiscan.com/RI/text/H7810/id/2151971,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7810.pdf
1350487,2151882,text,11954,application/pdf,Introduced,https://legiscan.com/RI/text/H7811/id/2151882,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7811.pdf
1350673,2152066,text,25532,application/pdf,Introduced,https://legiscan.com/RI/text/H7812/id/2152066,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7812.pdf
1350815,2152204,text,132231,application/pdf,Introduced,https://legiscan.com/RI/text/H7813/id/2152204,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7813.pdf
1350748,2152141,text,142806,application/pdf,Introduced,https://legiscan.com/RI/text/H7814/id/2152141,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7814.pdf
1350971,2152355,text,189106,application/pdf,Introduced,https://legiscan.com/RI/text/H7815/id/2152355,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7815.pdf
1350750,2152143,text,14420,application/pdf,Introduced,https://legiscan.com/RI/text/H7816/id/2152143,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7816.pdf
1350779,2152171,text,195946,application/pdf,Introduced,https://legiscan.com/RI/text/H7817/id/2152171,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7817.pdf
1350952,2152336,text,139655,application/pdf,Introduced,https://legiscan.com/RI/text/H7818/id/2152336,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7818.pdf
1350812,2152201,text,9605,application/pdf,Introduced,https://legiscan.com/RI/text/H7819/id/2152201,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7819.pdf
1350588,2151982,text,9724,application/pdf,Introduced,https://legiscan.com/RI/text/H7820/id/2151982,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7820.pdf
1350610,2152003,text,10187,application/pdf,Introduced,https://legiscan.com/RI/text/H7821/id/2152003,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7821.pdf
1350700,2152095,text,20115,application/pdf,Introduced,https://legiscan.com/RI/text/H7822/id/2152095,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7822.pdf
1350751,2152144,text,26426,application/pdf,Introduced,https://legiscan.com/RI/text/H7823/id/2152144,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7823.pdf
1350795,2152186,text,120966,application/pdf,Introduced,https://legiscan.com/RI/text/H7824/id/2152186,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7824.pdf
